fuelType,rating,renterTripsTaken,reviewCount,location.city,location.country,location.latitude,location.longitude,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year,airportcity
GASOLINE,4.93,44.0,28.0,Tigard,US,45.429902,-122.77005600000001,OR,6250422.0,36.0,Mazda,3,car,2012.0,Portland
GASOLINE,5.0,4.0,3.0,Portland,US,45.541506,-122.86451299999999,OR,15669868.0,55.0,Subaru,WRX,car,2017.0,Portland
GASOLINE,5.0,41.0,35.0,Portland,US,45.486691,-122.649171,OR,9065056.0,69.0,Toyota,Sienna,minivan,2018.0,Portland
GASOLINE,5.0,2.0,2.0,Portland,US,45.566802,-122.59108700000002,OR,2459011.0,95.0,Audi,SQ5,suv,2019.0,Portland
GASOLINE,4.67,13.0,12.0,Tigard,US,45.430178999999995,-122.7693,OR,6250422.0,47.0,Audi,A4,car,2013.0,Portland
GASOLINE,4.98,54.0,46.0,Portland,US,45.454526,-122.71851200000002,OR,6250422.0,48.0,Volkswagen,Touareg,suv,2014.0,Portland
GASOLINE,4.77,93.0,74.0,Portland,US,45.567772999999995,-122.591251,OR,2459011.0,248.0,Porsche,Cayenne,suv,2017.0,Portland
GASOLINE,5.0,86.0,78.0,Portland,US,45.532275,-122.562859,OR,3939290.0,73.0,Toyota,Highlander,suv,2017.0,Portland
ELECTRIC,5.0,22.0,20.0,Portland,US,45.509759,-122.53731699999999,OR,2391720.0,229.0,Tesla,Model 3,car,2019.0,Portland
GASOLINE,5.0,14.0,13.0,Portland,US,45.567552,-122.59198300000001,OR,14731540.0,60.0,Audi,A7,car,2016.0,Portland
GASOLINE,5.0,3.0,3.0,Tigard,US,45.419196,-122.796567,OR,6792110.0,300.0,Porsche,911,car,2013.0,Portland
GASOLINE,5.0,18.0,15.0,Boring,US,45.421365,-122.37824199999999,OR,10822825.0,70.0,Jeep,Wrangler,suv,2015.0,Portland
GASOLINE,4.83,14.0,12.0,Portland,US,45.568295,-122.591796,OR,14731540.0,65.0,Audi,Q7,suv,2017.0,Portland
GASOLINE,5.0,4.0,2.0,Portland,US,45.567737,-122.591201,OR,2459011.0,139.0,Porsche,Macan,suv,2017.0,Portland
GASOLINE,4.96,62.0,53.0,Portland,US,45.510154,-122.537276,OR,2391720.0,288.0,Porsche,Cayman,car,2014.0,Portland
GASOLINE,5.0,13.0,11.0,Hillsboro,US,45.534459000000005,-122.89711799999999,OR,13598873.0,68.0,Ford,F-150,truck,2018.0,Portland
GASOLINE,4.79,20.0,19.0,Gresham,US,45.467096000000005,-122.459829,OR,10431641.0,54.0,BMW,X4,suv,2015.0,Portland
GASOLINE,,0.0,0.0,Portland,US,45.568638,-122.590802,OR,2459011.0,143.0,Mercedes-Benz,S-Class,car,2015.0,Portland
GASOLINE,4.93,67.0,59.0,Portland,US,45.510683,-122.53708200000001,OR,2391720.0,99.0,Volkswagen,Golf GTI,car,2017.0,Portland
HYBRID,4.98,45.0,43.0,Vancouver,US,45.699965999999996,-122.54724099999999,WA,8139557.0,44.0,Toyota,RAV4 Hybrid,suv,2016.0,Portland
ELECTRIC,4.92,20.0,13.0,Sherwood,US,45.353807,-122.83553700000002,OR,8458858.0,94.0,Tesla,Model X,suv,2016.0,Portland
GASOLINE,4.82,87.0,71.0,Portland,US,45.567714,-122.59118799999999,OR,2459011.0,59.0,Toyota,Camry,car,2018.0,Portland
GASOLINE,5.0,11.0,9.0,Portland,US,45.568515000000005,-122.590441,OR,15079787.0,60.0,Mercedes-Benz,E-Class,car,2017.0,Portland
GASOLINE,4.81,108.0,91.0,Portland,US,45.56766,-122.591132,OR,2459011.0,70.0,Lexus,GX 460,suv,2015.0,Portland
GASOLINE,5.0,3.0,3.0,Portland,US,45.563918,-122.59325700000001,OR,8808196.0,59.0,BMW,4 Series,car,2018.0,Portland
GASOLINE,5.0,10.0,7.0,Portland,US,45.566765999999994,-122.591778,OR,15079787.0,65.0,BMW,X5,suv,2015.0,Portland
GASOLINE,4.91,58.0,44.0,Portland,US,45.564288,-122.59353899999999,OR,8808196.0,46.0,Subaru,Outback,suv,2019.0,Portland
GASOLINE,4.64,133.0,98.0,Portland,US,45.568442,-122.59187,OR,2459011.0,79.0,Audi,Q5,suv,2013.0,Portland
GASOLINE,5.0,18.0,18.0,Portland,US,45.568248,-122.591675,OR,14731540.0,59.0,Mercedes-Benz,E-Class,car,2017.0,Portland
GASOLINE,5.0,9.0,9.0,Portland,US,45.524293,-122.65177299999999,OR,10466335.0,100.0,BMW,4 Series,car,2015.0,Portland
GASOLINE,5.0,18.0,17.0,Portland,US,45.532139,-122.537116,OR,9058332.0,44.0,Ford,Expedition,suv,2007.0,Portland
GASOLINE,5.0,16.0,14.0,Hillsboro,US,45.533970000000004,-122.89721999999999,OR,13598873.0,62.0,BMW,5 Series,car,2014.0,Portland
GASOLINE,4.92,16.0,13.0,Portland,US,45.567456,-122.591338,OR,14731540.0,65.0,Alfa Romeo,Stelvio,suv,2018.0,Portland
GASOLINE,4.6,13.0,10.0,Portland,US,45.567089,-122.59141899999999,OR,14731540.0,62.0,BMW,5 Series,car,2017.0,Portland
GASOLINE,5.0,4.0,4.0,Portland,US,45.564988,-122.592913,OR,8808196.0,57.0,Audi,A5 Sportback,car,2019.0,Portland
GASOLINE,5.0,15.0,13.0,Beaverton,US,45.479061,-122.81134399999999,OR,148243.0,60.0,Audi,A4,car,2017.0,Portland
GASOLINE,,0.0,0.0,Portland,US,45.484184,-122.749625,OR,14994280.0,40.0,Hyundai,Santa Fe Sport,suv,2016.0,Portland
GASOLINE,5.0,11.0,5.0,Portland,US,45.567658,-122.590129,OR,15079787.0,55.0,Mercedes-Benz,E-Class,car,2017.0,Portland
GASOLINE,4.93,63.0,56.0,Portland,US,45.544526,-122.588338,OR,1709806.0,48.0,Toyota,Sienna,minivan,2015.0,Portland
GASOLINE,5.0,70.0,59.0,Portland,US,45.510214000000005,-122.65124099999998,OR,1359691.0,48.0,Toyota,Sienna,minivan,2016.0,Portland
GASOLINE,5.0,25.0,20.0,Aloha,US,45.49357,-122.87696000000001,OR,2545755.0,109.0,Mercedes-Benz,GLE-Class,suv,2016.0,Portland
GASOLINE,5.0,7.0,5.0,Portland,US,45.567772999999995,-122.591268,OR,2459011.0,99.0,Toyota,Supra,car,2020.0,Portland
GASOLINE,4.71,16.0,14.0,Gresham,US,45.467093,-122.45923700000002,OR,10431641.0,48.0,Mercedes-Benz,M-Class,suv,2013.0,Portland
GASOLINE,4.92,30.0,25.0,Portland,US,45.564304,-122.593333,OR,8808196.0,62.0,Toyota,Sienna,minivan,2019.0,Portland
GASOLINE,,0.0,0.0,Portland,US,45.531515,-122.681909,OR,121179.0,349.0,Bentley,Continental GTC,car,2007.0,Portland
GASOLINE,5.0,5.0,3.0,Portland,US,45.567985,-122.592323,OR,15079787.0,65.0,Ford,Mustang,car,2017.0,Portland
GASOLINE,4.89,12.0,9.0,Portland,US,45.567118,-122.59171,OR,14731540.0,55.0,Audi,Q5,suv,2018.0,Portland
GASOLINE,4.83,99.0,80.0,Portland,US,45.567857000000004,-122.59126599999999,OR,2459011.0,49.0,BMW,X5,suv,2014.0,Portland
GASOLINE,5.0,6.0,6.0,Portland,US,45.566599,-122.5912,OR,2459011.0,45.0,Lexus,RC 350,car,2015.0,Portland
GASOLINE,5.0,76.0,67.0,Portland,US,45.502208,-122.496637,OR,6777827.0,59.0,Volkswagen,Atlas,suv,2018.0,Portland
HYBRID,5.0,13.0,11.0,Portland,US,45.528316,-122.81476699999999,OR,10339460.0,44.0,Ford,Fusion Energi,car,2016.0,Portland
GASOLINE,5.0,2.0,2.0,Vancouver,US,45.687545,-122.618466,WA,3511449.0,40.0,Subaru,Forester,suv,2009.0,Portland
GASOLINE,5.0,5.0,4.0,Portland,US,45.568284999999996,-122.591076,OR,2459011.0,95.0,Toyota,Supra,car,2020.0,Portland
GASOLINE,4.73,18.0,15.0,Portland,US,45.568843,-122.591454,OR,15079787.0,99.0,Toyota,Supra,car,2020.0,Portland
GASOLINE,4.8,7.0,5.0,Portland,US,45.567173,-122.59088200000001,OR,14731540.0,49.0,Mercedes-Benz,M-Class,suv,2014.0,Portland
ELECTRIC,5.0,1.0,1.0,Vancouver,US,45.63698,-122.59260800000001,WA,713744.0,40.0,BMW,i3,car,2017.0,Portland
GASOLINE,4.84,107.0,88.0,Portland,US,45.567805,-122.591118,OR,2459011.0,70.0,Lexus,GS 350,car,2015.0,Portland
GASOLINE,5.0,9.0,8.0,Milwaukie,US,45.397729,-122.604869,OR,5360565.0,85.0,Toyota,4Runner,suv,2019.0,Portland
GASOLINE,5.0,13.0,10.0,Portland,US,45.526659,-122.81656799999999,OR,10339460.0,60.0,BMW,4 Series,car,2015.0,Portland
DIESEL,5.0,4.0,3.0,Camas,US,45.607391,-122.390069,WA,3328877.0,80.0,BMW,5 Series,car,2018.0,Portland
GASOLINE,5.0,25.0,24.0,Portland,US,45.577456,-122.852405,OR,3156307.0,68.0,Subaru,Outback,suv,2018.0,Portland
GASOLINE,4.67,34.0,24.0,Portland,US,45.567619,-122.59033899999999,OR,2459011.0,50.0,Audi,allroad,car,2015.0,Portland
GASOLINE,5.0,5.0,3.0,Portland,US,45.56712,-122.59218600000001,OR,15079787.0,60.0,Mercedes-Benz,GLC-Class,suv,2016.0,Portland
GASOLINE,5.0,1.0,1.0,Portland,US,45.567724,-122.59039399999999,OR,2459011.0,50.0,Mercedes-Benz,C-Class,car,2015.0,Portland
GASOLINE,5.0,6.0,5.0,Beaverton,US,45.461997,-122.887235,OR,7793541.0,199.0,Ford,Expedition,suv,2018.0,Portland
GASOLINE,,0.0,0.0,Portland,US,45.56878,-122.590778,OR,15079787.0,50.0,Subaru,Outback,suv,2018.0,Portland
GASOLINE,5.0,10.0,6.0,Portland,US,45.567359,-122.590543,OR,14731540.0,52.0,Audi,Q3,suv,2018.0,Portland
GASOLINE,5.0,3.0,2.0,Oregon City,US,45.354471999999994,-122.594068,OR,8971113.0,56.0,Subaru,Forester,suv,2017.0,Portland
GASOLINE,,0.0,0.0,Portland,US,45.567578000000005,-122.59235600000001,OR,15079787.0,50.0,Subaru,Outback,suv,2017.0,Portland
GASOLINE,5.0,3.0,1.0,Portland,US,45.568036,-122.591303,OR,2459011.0,45.0,Lexus,RX 350,suv,2017.0,Portland
GASOLINE,5.0,10.0,9.0,Portland,US,45.567054999999996,-122.591631,OR,14731540.0,45.0,Audi,Q3,suv,2016.0,Portland
GASOLINE,5.0,2.0,2.0,Portland,US,45.567712,-122.59123799999999,OR,2459011.0,55.0,Subaru,Outback,suv,2017.0,Portland
GASOLINE,4.58,19.0,12.0,Portland,US,45.567409999999995,-122.592295,OR,15079787.0,50.0,Mercedes-Benz,C-Class,car,2015.0,Portland
GASOLINE,5.0,16.0,14.0,Portland,US,45.522865,-122.63641299999999,OR,8959886.0,65.0,BMW,4 Series,car,2014.0,Portland
GASOLINE,,1.0,0.0,Portland,US,45.567777,-122.591222,OR,2459011.0,55.0,Subaru,Outback,suv,2017.0,Portland
GASOLINE,4.8,159.0,133.0,Portland,US,45.566462,-122.591448,OR,2459011.0,70.0,Lexus,IS 250,car,2014.0,Portland
GASOLINE,4.84,42.0,31.0,Portland,US,45.564406,-122.592532,OR,8808196.0,45.0,Subaru,Outback,suv,2019.0,Portland
GASOLINE,4.67,3.0,3.0,Portland,US,45.56881,-122.590874,OR,15079787.0,45.0,Subaru,Outback,suv,2019.0,Portland
DIESEL,5.0,17.0,12.0,Lake Oswego,US,45.420657,-122.66618799999999,OR,8569958.0,79.0,Ram,3500,truck,2018.0,Portland
GASOLINE,5.0,42.0,35.0,Portland,US,45.563981,-122.593325,OR,8808196.0,40.0,Toyota,Camry,car,2019.0,Portland
GASOLINE,4.67,8.0,6.0,Portland,US,45.567021999999994,-122.590884,OR,14731540.0,45.0,Audi,Q3,suv,2015.0,Portland
GASOLINE,4.93,52.0,44.0,Portland,US,45.563255,-122.59415800000001,OR,8808196.0,47.0,Subaru,Outback,suv,2019.0,Portland
GASOLINE,4.86,21.0,14.0,Portland,US,45.564987,-122.59223,OR,8808196.0,46.0,Nissan,Rogue,suv,2019.0,Portland
GASOLINE,5.0,17.0,11.0,Portland,US,45.56774,-122.590456,OR,14731540.0,45.0,Audi,A4,car,2017.0,Portland
GASOLINE,4.97,41.0,33.0,Portland,US,45.563365000000005,-122.59256599999999,OR,8808196.0,49.0,Subaru,Outback,suv,2019.0,Portland
GASOLINE,4.9,38.0,31.0,Portland,US,45.564745,-122.592572,OR,8808196.0,48.0,Subaru,Outback,suv,2019.0,Portland
GASOLINE,4.95,25.0,22.0,Portland,US,45.564312,-122.59330600000001,OR,8808196.0,49.0,Subaru,Outback,suv,2019.0,Portland
GASOLINE,4.89,39.0,36.0,Portland,US,45.564527000000005,-122.594233,OR,8808196.0,49.0,Subaru,Outback,suv,2019.0,Portland
GASOLINE,4.94,19.0,18.0,Portland,US,45.564797999999996,-122.59306299999999,OR,8808196.0,60.0,Toyota,Sienna,minivan,2019.0,Portland
GASOLINE,4.93,17.0,15.0,Portland,US,45.568325,-122.590295,OR,15079787.0,45.0,Mercedes-Benz,C-Class,car,2016.0,Portland
GASOLINE,5.0,13.0,10.0,Portland,US,45.567778000000004,-122.590125,OR,15079787.0,50.0,Mercedes-Benz,C-Class,car,2015.0,Portland
GASOLINE,4.98,188.0,167.0,Portland,US,45.543608,-122.588742,OR,1709806.0,43.0,Nissan,Rogue,suv,2016.0,Portland
ELECTRIC,5.0,9.0,9.0,Beaverton,US,45.436054999999996,-122.83848300000001,OR,5147931.0,108.0,Tesla,Model 3,car,2020.0,Portland
GASOLINE,4.67,11.0,9.0,Portland,US,45.532509000000005,-122.695425,OR,8616718.0,55.0,Mercedes-Benz,E-Class,car,2012.0,Portland
GASOLINE,4.8,8.0,5.0,Portland,US,45.568665,-122.591178,OR,2459011.0,40.0,Audi,Q3,suv,2017.0,Portland
HYBRID,,0.0,0.0,Portland,US,45.546403999999995,-122.65893799999999,OR,6453219.0,75.0,Mercedes-Benz,C-Class,car,2018.0,Portland
GASOLINE,4.75,14.0,8.0,Portland,US,45.567271999999996,-122.59062,OR,14731540.0,45.0,Audi,A4,car,2017.0,Portland
GASOLINE,4.71,106.0,92.0,Portland,US,45.567867,-122.59123000000001,OR,2459011.0,40.0,Lexus,LX 570,suv,2011.0,Portland
GASOLINE,4.99,127.0,113.0,Portland,US,45.543797,-122.58785300000001,OR,1709806.0,42.0,Nissan,Rogue,suv,2017.0,Portland
ELECTRIC,5.0,5.0,4.0,Portland,US,45.485131,-122.518231,OR,9036235.0,149.0,Tesla,Model 3,car,2019.0,Portland
GASOLINE,4.96,36.0,28.0,Portland,US,45.564353999999994,-122.593783,OR,8808196.0,39.0,Toyota,Corolla,car,2020.0,Portland
GASOLINE,4.94,40.0,34.0,Portland,US,45.563779,-122.593686,OR,8808196.0,39.0,Toyota,Camry,car,2019.0,Portland
GASOLINE,4.86,17.0,14.0,Portland,US,45.568414000000004,-122.591292,OR,14731540.0,45.0,BMW,X1,suv,2017.0,Portland
,4.25,10.0,8.0,Portland,US,45.589723,-122.595104,OR,489060.0,70.0,Jeep,Wrangler,suv,2013.0,Portland
GASOLINE,4.94,20.0,16.0,Portland,US,45.564853,-122.593194,OR,8808196.0,47.0,Subaru,Outback,suv,2019.0,Portland
GASOLINE,4.79,21.0,19.0,Portland,US,45.564346,-122.59316100000001,OR,8808196.0,47.0,Subaru,Outback,suv,2019.0,Portland
GASOLINE,4.55,16.0,11.0,Portland,US,45.567002,-122.59116100000001,OR,14731540.0,40.0,Audi,A3,car,2017.0,Portland
GASOLINE,5.0,10.0,6.0,Portland,US,45.567923,-122.59028700000002,OR,15079787.0,42.0,Audi,A4,car,2017.0,Portland
ELECTRIC,5.0,17.0,11.0,Beaverton,US,45.474903999999995,-122.775304,OR,10672993.0,40.0,Kia,Soul EV,car,2017.0,Portland
GASOLINE,5.0,7.0,5.0,Portland,US,45.568377000000005,-122.591246,OR,2459011.0,42.0,Mercedes-Benz,C-Class,car,2015.0,Portland
GASOLINE,4.85,15.0,13.0,Portland,US,45.567763,-122.591981,OR,14731540.0,54.0,Audi,A3,car,2016.0,Portland
GASOLINE,4.93,50.0,43.0,Portland,US,45.563885,-122.594,OR,8808196.0,49.0,Subaru,Outback,suv,2019.0,Portland
GASOLINE,5.0,1.0,1.0,Oregon City,US,45.355552,-122.59581599999999,OR,8971113.0,55.0,Toyota,Tacoma,truck,2011.0,Portland
GASOLINE,4.92,15.0,13.0,Portland,US,45.567043,-122.59147800000001,OR,14731540.0,41.0,Audi,A3,car,2017.0,Portland
GASOLINE,,0.0,0.0,Portland,US,45.566707,-122.59091399999998,OR,2459011.0,45.0,Cadillac,SRX,suv,2014.0,Portland
GASOLINE,4.71,81.0,66.0,Portland,US,45.567586,-122.590313,OR,2459011.0,40.0,Audi,Q3,suv,2015.0,Portland
HYBRID,5.0,20.0,19.0,portland,US,45.528526,-122.81363400000001,OR,10339460.0,45.0,Ford,Fusion Hybrid,car,2015.0,Portland
GASOLINE,4.94,70.0,66.0,Milwaukie,US,45.422955,-122.627743,OR,8984688.0,89.0,Jeep,Wrangler,suv,2012.0,Portland
GASOLINE,4.86,10.0,7.0,Portland,US,45.560055,-122.682448,OR,7226276.0,82.0,BMW,4 Series,car,2015.0,Portland
GASOLINE,5.0,11.0,11.0,Gresham,US,45.467196,-122.459236,OR,10431641.0,30.0,Volkswagen,Beetle,car,2019.0,Portland
GASOLINE,4.75,4.0,4.0,Portland,US,45.567757,-122.591121,OR,2459011.0,40.0,Honda,Odyssey,minivan,2015.0,Portland
ELECTRIC,4.94,41.0,34.0,Sherwood,US,45.35355,-122.83517900000001,OR,8458858.0,76.0,Tesla,Model 3,car,2018.0,Portland
GASOLINE,,1.0,0.0,Portland,US,45.567696000000005,-122.59121599999999,OR,2459011.0,55.0,Toyota,RAV4,suv,2017.0,Portland
GASOLINE,,0.0,0.0,Portland,US,45.567766,-122.591275,OR,2459011.0,55.0,Toyota,RAV4,suv,2017.0,Portland
GASOLINE,4.86,9.0,7.0,Portland,US,45.567634000000005,-122.59121200000001,OR,2459011.0,35.0,Kia,Optima,car,2015.0,Portland
GASOLINE,5.0,29.0,27.0,Gresham,US,45.466871999999995,-122.45975200000001,OR,10431641.0,34.0,MINI,Cooper,car,2015.0,Portland
GASOLINE,4.8,14.0,10.0,Portland,US,45.568321000000005,-122.590883,OR,14731540.0,39.0,Lexus,IS 250,car,2014.0,Portland
GASOLINE,5.0,6.0,4.0,Portland,US,45.566845,-122.59241599999999,OR,2459011.0,35.0,Audi,A4,car,2017.0,Portland
GASOLINE,5.0,9.0,8.0,Gresham,US,45.4682,-122.45954099999999,OR,10431641.0,31.0,Toyota,Corolla iM,car,2017.0,Portland
GASOLINE,5.0,18.0,15.0,Beaverton,US,45.463097,-122.88561999999999,OR,7793541.0,149.0,Chevrolet,Traverse,suv,2018.0,Portland
GASOLINE,5.0,8.0,6.0,Portland,US,45.567749,-122.59122099999999,OR,2459011.0,55.0,Mazda,CX-5,suv,2017.0,Portland
GASOLINE,4.96,176.0,150.0,Hampton,US,37.074865,-76.424483,VA,2757207.0,124.0,Chevrolet,Corvette,car,2015.0,Newport News
GASOLINE,4.74,20.0,19.0,Newport News,US,37.118455,-76.47849699999999,VA,2562120.0,53.0,Dodge,Challenger,car,2011.0,Newport News
GASOLINE,4.75,25.0,20.0,Newport News,US,37.119221,-76.47743100000001,VA,2414353.0,59.0,Hyundai,Sonata,car,2017.0,Newport News
ELECTRIC,5.0,43.0,41.0,Broomall,US,39.973876000000004,-75.34214200000001,PA,9936051.0,209.0,Tesla,Model 3,car,2019.0,Philadelphia
GASOLINE,5.0,55.0,50.0,Philadelphia,US,39.955459000000005,-75.167665,PA,10636150.0,104.0,BMW,2 Series,car,2016.0,Philadelphia
GASOLINE,5.0,9.0,7.0,Philadelphia,US,39.953616,-75.214202,PA,15007088.0,98.0,Mercedes-Benz,CL-Class,car,2011.0,Philadelphia
GASOLINE,5.0,7.0,6.0,Philadelphia,US,39.954516,-75.167253,PA,10636150.0,108.0,BMW,X5,suv,2017.0,Philadelphia
ELECTRIC,5.0,1.0,1.0,Mount Laurel Township,US,39.998346999999995,-74.878897,NJ,4261256.0,209.0,Tesla,Model S,car,2016.0,Philadelphia
GASOLINE,4.97,44.0,40.0,Philadelphia,US,39.996339,-75.15387,PA,2040764.0,60.0,Honda,CR-V,suv,2008.0,Philadelphia
HYBRID,4.97,109.0,103.0,Philadelphia,US,39.997426000000004,-75.15361800000001,PA,2040764.0,82.0,Honda,Accord Sedan,car,2019.0,Philadelphia
GASOLINE,4.78,9.0,9.0,Philadelphia,US,39.996502,-75.154136,PA,2040764.0,55.0,Hyundai,Santa Fe,suv,2009.0,Philadelphia
ELECTRIC,5.0,4.0,4.0,Mount Laurel Township,US,39.998442,-74.88030400000001,NJ,4261256.0,334.0,Tesla,Model X,suv,2016.0,Philadelphia
GASOLINE,4.92,41.0,39.0,Philadelphia,US,39.996874,-75.155548,PA,2040764.0,69.0,Honda,CR-V,suv,2007.0,Philadelphia
GASOLINE,4.92,86.0,85.0,Philadelphia,US,39.996853,-75.15355,PA,2040764.0,70.0,Nissan,Altima,car,2013.0,Philadelphia
GASOLINE,5.0,16.0,14.0,Philadelphia,US,39.996639,-75.155898,PA,2040764.0,74.0,Honda,Pilot,suv,2009.0,Philadelphia
ELECTRIC,,0.0,0.0,Bear,US,39.652764000000005,-75.664585,DE,15788998.0,150.0,Tesla,Model 3,car,2019.0,Philadelphia
GASOLINE,4.89,91.0,88.0,Philadelphia,US,39.998001,-75.155017,PA,2040764.0,57.0,Kia,Forte,car,2011.0,Philadelphia
GASOLINE,5.0,1.0,1.0,Philadelphia,US,39.978322999999996,-75.160634,PA,15744830.0,60.0,Mitsubishi,Outlander Sport,suv,2016.0,Philadelphia
GASOLINE,,1.0,0.0,Wilmington,US,39.787459999999996,-75.532843,DE,1858419.0,68.0,Volvo,XC60,suv,2015.0,Philadelphia
GASOLINE,4.84,33.0,31.0,Drexel Hill,US,39.93423,-75.29163,PA,11540748.0,25.0,Ford,Focus,car,2007.0,Philadelphia
GASOLINE,4.89,38.0,36.0,Drexel Hill,US,39.932739,-75.291793,PA,11540748.0,37.0,Dodge,Avenger,car,2013.0,Philadelphia
GASOLINE,4.93,30.0,28.0,Folcroft,US,39.891304999999996,-75.283022,PA,10817056.0,135.0,Mercedes-benz,C-Class,car,2019.0,Philadelphia
ELECTRIC,5.0,6.0,5.0,Westampton,US,40.026841,-74.85208100000001,NJ,10382339.0,116.0,Tesla,Model S,car,2013.0,Philadelphia
ELECTRIC,4.83,44.0,42.0,Somerdale,US,39.834571000000004,-75.044297,NJ,309262.0,200.0,Tesla,Model 3,car,2019.0,Philadelphia
GASOLINE,5.0,7.0,7.0,Upper Darby,US,39.966285,-75.28636999999999,PA,11636487.0,125.0,Chevrolet,Camaro,car,2019.0,Philadelphia
GASOLINE,4.94,75.0,66.0,Paoli,US,40.040352,-75.47689100000001,PA,4925670.0,359.0,Maserati,Ghibli,car,2017.0,Philadelphia
GASOLINE,5.0,11.0,10.0,Philadelphia,US,39.956253000000004,-75.201768,PA,15350281.0,75.0,Mercedes-Benz,C-Class,car,2016.0,Philadelphia
ELECTRIC,5.0,5.0,4.0,Voorhees Township,US,39.847688,-74.996178,NJ,5450119.0,185.0,Tesla,Model 3,car,2020.0,Philadelphia
GASOLINE,4.76,162.0,140.0,Philadelphia,US,39.949062,-75.142843,PA,2541813.0,112.0,Mercedes-Benz,CLA-Class,car,2014.0,Philadelphia
GASOLINE,5.0,2.0,1.0,Collingdale,US,39.915415,-75.287565,PA,6306212.0,115.0,Jeep,Grand Cherokee,suv,2014.0,Philadelphia
ELECTRIC,5.0,2.0,2.0,Harrison Township,US,39.727461,-75.258292,NJ,687663.0,275.0,Tesla,Model X,suv,2017.0,Philadelphia
GASOLINE,4.91,27.0,23.0,Drexel Hill,US,39.9347,-75.292273,PA,11540748.0,44.0,Dodge,Grand Caravan,minivan,2008.0,Philadelphia
GASOLINE,4.71,94.0,75.0,Philadelphia,US,39.911286,-75.187657,PA,4261256.0,66.0,Mazda,5,minivan,2012.0,Philadelphia
GASOLINE,4.67,50.0,45.0,Philadelphia,US,39.910511,-75.187027,PA,4261256.0,140.0,Acura,MDX,suv,2014.0,Philadelphia
GASOLINE,4.92,167.0,146.0,Philadelphia,US,39.949247,-75.142949,PA,2541813.0,97.0,Audi,S5,car,2014.0,Philadelphia
ELECTRIC,4.94,18.0,16.0,Philadelphia,US,39.948084,-75.143591,PA,2541813.0,145.0,Tesla,Model 3,car,2020.0,Philadelphia
GASOLINE,5.0,3.0,2.0,Philadelphia,US,39.911046,-75.185898,PA,4261256.0,69.0,Hyundai,Sonata,car,2017.0,Philadelphia
HYBRID,5.0,52.0,48.0,Wilmington,US,39.753731,-75.558502,DE,626348.0,55.0,Honda,Accord Hybrid,car,2017.0,Philadelphia
ELECTRIC,4.0,5.0,4.0,Philadelphia,US,39.962939,-75.173007,PA,3206099.0,185.0,Tesla,Model 3,car,2018.0,Philadelphia
GASOLINE,5.0,1.0,1.0,Broomall,US,39.974008000000005,-75.342489,PA,9936051.0,120.0,Chrysler,Pacifica,minivan,2017.0,Philadelphia
ELECTRIC,5.0,35.0,29.0,Paoli,US,40.039463,-75.476265,PA,4925670.0,330.0,Tesla,Model S,car,2017.0,Philadelphia
GASOLINE,5.0,25.0,25.0,Paoli,US,40.038913,-75.47679000000001,PA,4925670.0,559.0,Chevrolet,Corvette,car,2018.0,Philadelphia
GASOLINE,4.88,217.0,188.0,Philadelphia,US,39.948302000000005,-75.143054,PA,2541813.0,98.0,BMW,4 Series,car,2015.0,Philadelphia
GASOLINE,4.93,108.0,91.0,Philadelphia,US,39.948481,-75.144225,PA,2541813.0,105.0,Mercedes-Benz,C-Class,car,2016.0,Philadelphia
GASOLINE,4.94,35.0,33.0,Philadelphia,US,40.041333,-75.146785,PA,7479736.0,155.0,Mercedes-benz,GLC-Class,suv,2019.0,Philadelphia
GASOLINE,4.94,17.0,17.0,Philadelphia,US,40.077351,-75.02371,PA,9352785.0,243.0,Mercedes-benz,GLE-Class,suv,2020.0,Philadelphia
GASOLINE,5.0,51.0,47.0,Berwyn,US,40.055258,-75.440373,PA,4925670.0,425.0,Audi,RS 5,car,2015.0,Philadelphia
GASOLINE,5.0,33.0,28.0,Langhorne,US,40.154674,-74.922143,PA,9352785.0,119.0,Lexus,GX 460,suv,2018.0,Philadelphia
GASOLINE,,0.0,0.0,Stratford,US,39.831565999999995,-75.019134,NJ,3746510.0,169.0,Chevrolet,Suburban,suv,2015.0,Philadelphia
GASOLINE,4.86,15.0,14.0,East Windsor,US,40.280619,-74.544331,NJ,9777278.0,149.0,Jaguar,F-PACE,suv,2018.0,Philadelphia
GASOLINE,4.79,160.0,127.0,Philadelphia,US,39.948903,-75.142811,PA,2541813.0,85.0,Jeep,Wrangler,suv,2017.0,Philadelphia
GASOLINE,4.67,12.0,12.0,Paoli,US,40.040261,-75.477236,PA,4925670.0,459.0,Land Rover,Range Rover Velar,suv,2018.0,Philadelphia
GASOLINE,5.0,4.0,4.0,Philadelphia,US,39.940748,-75.195224,PA,640066.0,56.0,Nissan,Altima,car,2017.0,Philadelphia
GASOLINE,4.89,9.0,9.0,Philadelphia,US,39.941275,-75.192287,PA,15357260.0,105.0,Mercedes-Benz,SLK-Class,car,2013.0,Philadelphia
GASOLINE,5.0,13.0,12.0,Philadelphia,US,39.939876,-75.192512,PA,15357260.0,90.0,Alfa Romeo,Stelvio,suv,2018.0,Philadelphia
